,msd_id,echo_nest_id,artist,title,year,peak,weeks
253,TRHFCTR128F1464062,SOQQPCX12A6D4F84C7,Teena Marie,Square Biz,1981,13,50
254,TRQDTFQ128F145FD44,SOVGWVR12A6D4F62D1,Teena Marie,Square Biz,1981,13,50
255,TRZLQYX128F145FD48,SOWSTYP12A6D4F62D5,Teena Marie,Square Biz,1981,13,50
256,TRMRARB128F148CFDB,SOQQXRA12A6D4FA226,Jr. Walker & The All Stars,Cleo's Mood,1965,6,50
257,TRZNKJX128F932280A,SOCKWXS12AB0187904,Jr. Walker & The All Stars,Cleo's Mood,1965,6,50
258,TRXPWKF128F931B2B1,SODEISZ12A58A79730,Jr. Walker & The All Stars,Cleo's Mood,1965,6,50
259,TRMRAIA128F92F96E2,SOXDHNX12AB017D7F9,Roger Daltrey,Giving It All Away,1972,7,83
260,TRMRNAS128F9343251,SOVCOYG12AF72A065D,R. Kelly,Ignition,2003,42,2
261,TRMRNWA128F92DF770,SOOWGXP12A8C145F5F,Adam Ant,Goody Two Shoes,1982,21,12
262,TRCAGBD128F4259B91,SOYMXIP12A8AE47B97,Adam Ant,Goody Two Shoes,1982,21,12
263,TRATAZV128F425A410,SONCWFW12A8AE4702B,Adam Ant,Goody Two Shoes,1982,21,12
264,TRNAZPS128F425A42C,SOEVFCW12A8AE471FD,Adam Ant,Goody Two Shoes,1982,21,12
265,TRNAAUU128F4273426,SOCNCHP12A8C134955,Adam Ant,Goody Two Shoes,1982,21,12
266,TRVXSWB128F4259FC7,SOLNRBM12A58A7A551,Adam Ant,Goody Two Shoes,1982,21,12
267,TRMRLES12903CAA8C5,SONTWAN12A58A7DF5A,Foghat,Slow Ride,1975,17,20
268,TRPGERG128F933D02D,SOKIKUZ12AB0186F18,Foghat,Slow Ride,1975,17,20
269,TRMREFF12903CA7760,SORAZQF12AB01840E9,Deep Forest,Sweet Lullaby,1992,8,78
270,TRWIWHO12903CA7751,SOANYNH12AB01840C9,Deep Forest,Sweet Lullaby,1992,8,78
271,TRGQUWP12903CA774E,SOJOZGE12AB01840BF,Deep Forest,Sweet Lullaby,1992,8,78
272,TRRMHSP12903CA776B,SOFKCCY12AB0184ABE,Deep Forest,Sweet Lullaby,1992,8,78
273,TRZPJTN12903CA776E,SOMJHZC12A58A79F18,Deep Forest,Sweet Lullaby,1992,8,78
274,TRPEDIN12903CA7745,SOBJXHP12AB01840A2,Deep Forest,Sweet Lullaby,1992,8,78
275,TRTHLJW128F426942F,SOPILHC12A8C13474D,Deep Forest,Sweet Lullaby,1992,8,78
276,TRTXPOY12903CA7770,SOXZHDJ12A58A7AD62,Deep Forest,Sweet Lullaby,1992,8,78
277,TRTXJIC12903CA7766,SOPEZJU12AB0184AAE,Deep Forest,Sweet Lullaby,1992,8,78
278,TRUDIYD12903CA775A,SOWJNPG12AB01840DE,Deep Forest,Sweet Lullaby,1992,8,78
279,TRLZAUY12903CA7763,SOZBEZU12A58A7C9E9,Deep Forest,Sweet Lullaby,1992,8,78
280,TRJBFAQ12903CA7768,SOMTYIV12AB0184AB5,Deep Forest,Sweet Lullaby,1992,8,78
281,TRJSTER12903CA775D,SOTHAIL12AB01840E6,Deep Forest,Sweet Lullaby,1992,8,78
282,TRVGUNA12903CCDC82,SOCEAEK12AB018711C,Deep Forest,Sweet Lullaby,1992,8,78
283,TRVDNFB12903CA7748,SOFAKJY12AB01840AC,Deep Forest,Sweet Lullaby,1992,8,78
284,TROBBVK12903CA7753,SORSIDD12AB01840CE,Deep Forest,Sweet Lullaby,1992,8,78
285,TRKUNFZ12903CA774B,SOACGRU12A58A7FC00,Deep Forest,Sweet Lullaby,1992,8,78
286,TRYDNUA12903CA7757,SOBUAGW12AB01840D7,Deep Forest,Sweet Lullaby,1992,8,78
287,TRMRJFI128F14A4734,SOMFOEA12A6D4FB6AF,Tommy James And The Shondells,Mirage,1967,10,10
288,TRMRXYT128F92C2074,SOMVLCN12CF5F872B5,Jefferson Airplane,Greasy Heart,1968,3,98
289,TRBEOCC128F42AC325,SOKFZYG12CF58288D9,Jefferson Airplane,Greasy Heart,1968,3,98
290,TRZKJSH128F4290784,SOHJRGQ12A8C139463,Jefferson Airplane,Greasy Heart,1968,3,98
291,TROKKKA128F425C28C,SOIUEEO12CF5F86B26,Jefferson Airplane,Greasy Heart,1968,3,98
292,TRYARBZ128F428CA19,SOJXXOH12CF5169FD8,Jefferson Airplane,Greasy Heart,1968,3,98
293,TRMBMXQ12903CBCD88,SOWKPVR12AB0186E3F,Mark Dinning,Teen Angel,1973,18,1
294,TRWBESN128F1486A5B,SOEZNEU12A6D4F7B76,Mark Dinning,Teen Angel,1973,18,1
295,TRGQALN128F92F3021,SOQNXMH12A8C13F2F6,Mark Dinning,Teen Angel,1973,18,1
296,TRRJVFT128F92F154F,SOOFNYA12A8C140D71,Mark Dinning,Teen Angel,1973,18,1
297,TRETAMQ12903C973E1,SOLMNZZ12AB01870DE,Mark Dinning,Teen Angel,1973,18,1
298,TRMBMOI128F148B768,SOTIZMP12A6D4F9A8A,The Happenings,Goodnight My Love,1969,6,51
299,TRXJFOC128F930D7E9,SOLLOKX12AB01809B2,The Happenings,Goodnight My Love,1969,6,51
300,TRMBWUI128F4291C35,SOKWLTT12A58A78130,The Lovin' Spoonful,Rain On The Roof,1966,10,10
301,TRBKUZK128F92F069C,SONJDFK12A8C13BE96,The Lovin' Spoonful,Rain On The Roof,1966,10,10
302,TRMBWOY128F9339C4F,SOYVAYO12A67AE17EA,Ashley Parker Angel,Let U Go,2006,15,12
303,TRMBGBV128F1496257,SODHQES12A6D4F9121,The Supremes,The Happening,1967,11,1
304,TRBHHVO128F93090B0,SOMPCIQ12AB017ECA5,The Supremes,The Happening,1967,11,1
305,TRMBBPU128F146D3C1,SOHJIGM12A6D4F9761,Kanye West,Diamonds From Sierra Leone,2005,19,43
306,TRBIEIZ128F148D778,SOQMFYZ12A6D4F9C4A,Kanye West,Diamonds From Sierra Leone,2005,19,43
307,TRDJOCY128F4294CD5,SOTHRKJ12A6701C2D8,Kanye West,Diamonds From Sierra Leone,2005,19,43
308,TRKQMAW128F92E621A,SOJBLDU12A8C1442B2,Kanye West,Diamonds From Sierra Leone,2005,19,43
309,TRYEUVY128F92E7E36,SOXJBVH12A8C1416CF,Kanye West,Diamonds From Sierra Leone,2005,19,43
310,TRMBZGF128F425556E,SOPPJDO12A8C136994,Trisha Yearwood,Georgia Rain,2005,9,78
311,TRMBIJT128F427997E,SOYAVKT12AF72A7392,Nas,Got Ur Self A...,2001,19,87
312,TRMBUII12903CC53C9,SOTFSDM12AB0187948,Chris Cagle,What Kinda Gone,2008,20,54
313,TRMBJGK128F932B035,SOYOTIM12AB017F13D,Alicia Keys,No One,2007,39,1
314,TRTIODR128F9311E6E,SOYOTIM12AB017F13D,Alicia Keys,No One,2007,39,1
315,TRKIZQR128F42289E1,SOGHQMI12A8AE46ADC,Alicia Keys,No One,2007,39,1
316,TRMBVUY12903CE0CF3,SOIQKSC12AB0187775,Barry White,What Am I Gonna Do With You,1975,11,8
317,TRVVBZU128E078EEE7,SOJMJKP12A58A76ED9,Barry White,What Am I Gonna Do With You,1975,11,8
318,TRKELYG128F934F383,SOFIAGU12AB018438E,Barry White,What Am I Gonna Do With You,1975,11,8
319,TRYBXTQ128F4291719,SOAVZIR12A67021481,Barry White,What Am I Gonna Do With You,1975,11,8
320,TRMBOWB128F428C789,SOPFQXE12A8C13C72B,Eagles,Hole In The World,2003,14,69
321,TRDSKTY128F429E525,SOPFQXE12A8C13C72B,Eagles,Hole In The World,2003,14,69
322,TRMBODZ128F4281CD0,SOCAEWO12A8C140377,The Strokes,Juicebox,2005,98,98
323,TRJQECE128F427F1B0,SOQXBRP12A8C13E662,The Strokes,Juicebox,2005,98,98
324,TRMBXMO12903CB4F3F,SOWIGWS12AB018B005,Thomas Dolby,Europa And The Pirate Twins,1982,5,67
325,TRSBVWQ128F427571D,SOUGHFA12A8C136E33,Thomas Dolby,Europa And The Pirate Twins,1982,5,67
326,TRVJHZT128E0781A54,SORIDYV12A6310E273,Thomas Dolby,Europa And The Pirate Twins,1982,5,67
327,TRORCQL128E0783153,SOICODM12A6310DA04,Thomas Dolby,Europa And The Pirate Twins,1982,5,67
328,TRMBXLN128F9307BA1,SOYBHKJ12CF5F8914A,Backstreet Boys,I'll Never Break Your Heart,1996,2,35
329,TRMBXMA128F92FBC29,SOFMFIJ12A8C13225E,Ferlin Husky,Wings Of A Dove,1960,18,12
330,TRMBKIK128F42A236C,SOOQJSX12A8C13ADD1,Whitney Houston,Try It On My Own,2002,12,84
331,TRMFWAM128F92E9211,SOVYZSB12A8C141D21,Demi Lovato,La La Land,2008,8,52
332,TRLHBOR128F92E920E,SOBZTUM12A8C14517F,Demi Lovato,La La Land,2008,8,52
333,TRDCDRW128F931FAFB,SOHHDDH12D021B2B93,Demi Lovato,La La Land,2008,8,52
334,TRMFHVZ12903CF7D53,SODOTXH12AC90711E9,The Fray,How To Save A Life,2005,58,3
335,TRWYPDV128F92EDF52,SOWLPFC12D02194E81,The Fray,How To Save A Life,2005,58,3
336,TRZLIYC12903CC07C0,SOQKRSG12AB0186C6C,The Fray,How To Save A Life,2005,58,3
337,TRLQDBI128F92F213C,SOQPVAI12AB017B65D,The Fray,How To Save A Life,2005,58,3
338,TRMFRSO12903CF7D2D,SOPXDUB12AB017FD58,Bad Company,Can't Get Enough,1970,15,5
339,TRHVDZY12903CEA501,SOHEXAS12AB018E7F5,Bad Company,Can't Get Enough,1970,15,5
340,TRSBZKR128F9334D35,SOWCTVP12AB0186439,Bad Company,Can't Get Enough,1970,15,5
341,TRMFBRM128F4299942,SOLNQUN12A8C13C128,Hot Chocolate,So You Win Again,1978,11,31
342,TRMFZYH128F42A6ACE,SOHHPSH12A58A7F33D,Avant,Read Your Mind,2003,26,13
343,TREQUAE128F42A6AE8,SORKTKU12A8C13EBB2,Avant,Read Your Mind,2003,26,13
344,TRMFIYP128F421352E,SOKBQAZ12A6D4FBD6F,Keith Carradine,I'm Easy,1989,19,17
345,TRMFASC128F1456790,SORVAQE12A6D4F7A48,Shai,If I Ever Fall In Love,1993,27,2
346,TRNIHFL128F42B50E7,SODPFCL12A8C13FB69,Shai,If I Ever Fall In Love,1993,27,2
347,TRLYCGO128F145678D,SOADJGO12AB0185D5B,Shai,If I Ever Fall In Love,1993,27,2
348,TRMFPZF128F92F7D51,SOODTPL12AB01828C5,Patti Drew,Hard To Handle,1969,2,93
349,TRMKQTQ128EF355B9D,SOQJKRW12A6D4F50D0,Patti Drew,Hard To Handle,1969,2,93
350,TRMFUUE128EF365DA6,SOXKSTX12A6D4F6F8C,Gene Pitney,Yesterday's Hero,1986,5,64
351,TRMFJEU128F92F24DA,SOIGCVK12A8C1441C0,Foo Fighters,Times Like These,2002,20,65
352,TRRNGCW128F92CA9D5,SOQPVZX12CF57023DC,Foo Fighters,Times Like These,2002,20,65
353,TRQDUVJ128F4294017,SOWIMTL12A8C1386DC,Foo Fighters,Times Like These,2002,20,65
354,TRLOCNS128F9339239,SOBXDVQ12AB0187A1F,Foo Fighters,Times Like These,2002,20,65
355,TRMFVAF128F9311AF4,SOCQVRD12AB017F377,Cher,One By One,1995,14,52
356,TRMFVZD128F42BC1E1,SOBKGLY12D021B3AC9,The Fray,Look After You,2005,10,59
357,TRWNYPZ128F425EE13,SOFZDEO12D02197D66,The Fray,Look After You,2005,10,59
358,TRCMBYB128F92EDF4A,SONIUCW12D021B2286,The Fray,Look After You,2005,10,59
359,TRTCBYJ128F425EE15,SOSXXDO12A58A7889D,The Fray,Look After You,2005,10,59
360,TRSITGJ12903CF7D50,SOLBOSF12AC90711E1,The Fray,Look After You,2005,10,59
361,TRMFVXV128F42AA6FF,SOUGOJX12A8C13E002,Barry Manilow,Can't Smile Without You,1978,19,3
362,TRGERHM128F4287F1E,SOAOQSY12A8C139550,Barry Manilow,Can't Smile Without You,1978,19,3
363,TREVSQX128F92F1695,SOFDMHQ12AB01831B9,Barry Manilow,Can't Smile Without You,1978,19,3
364,TRDHESO12903CA6734,SODFCQY12AB01854D4,Barry Manilow,Can't Smile Without You,1978,19,3
365,TRDKTII128F4293267,SOJXQLX12A8C13BB06,Barry Manilow,Can't Smile Without You,1978,19,3
366,TRMFDBX128F9328ECE,SOHLWJR12AB01874AB,Henry Gross,Shannon,1993,20,6
367,TRMFOLO128F424A0FC,SOCXIHZ12A8C134D4B,Ashlee Simpson,Pieces Of Me,2004,21,5
368,TRFXPYE128F42A6DD9,SOULBMU12AB01845E1,Ashlee Simpson,Pieces Of Me,2004,21,5
369,TRAKDJO128E07811D8,SOLOMBO12A6D4F6089,Ashlee Simpson,Pieces Of Me,2004,21,5
370,TRJOJKY128F4235AF3,SOZZPBQ12A8AE48531,Ashlee Simpson,Pieces Of Me,2004,21,5
371,TRKEVLD128E07849F0,SOEEHCJ12A6701E708,Ashlee Simpson,Pieces Of Me,2004,21,5
372,TRMFOXM128EF34995F,SOLWJTP12A6D4F7D1A,Martha & The Vandellas,Quicksand,1963,12,8
373,TRASBHQ128F931B0F9,SOOSWLV12AB018757E,Martha & The Vandellas,Quicksand,1963,12,8
374,TRJFNUE128F931B0FB,SORSALV12AB018758B,Martha & The Vandellas,Quicksand,1963,12,8
375,TRMFYUV128F42649C5,SOEKLUM12A8C134B88,B2K,Why I Love You,2002,4,73
376,TRMQCJX12903CF5D8F,SOUYXGP12AB0186A78,Pebbles,Girlfriend,1987,20,5
377,TRAWBKJ128F422B8F4,SOQWTBF12A6D4FB3DE,Pebbles,Girlfriend,1987,20,5
378,TRMQRTH128F42592D3,SOSTLLM12A81C21647,Lionel Richie,All Night Long (All Night),1983,24,1
379,TRUBCUL128F1471730,SONGSSD12A6D4F838F,Lionel Richie,All Night Long (All Night),1983,24,1
380,TRJCHSL128F93263E6,SOWPVRW12A58A7D133,Lionel Richie,All Night Long (All Night),1983,24,1
381,TRMQFJS128F4247AB1,SOERHMA12A8C134A0F,Rose Royce,Love Don't Live Here Anymore,1978,11,32
382,TRMPCAS128F42807E9,SOAATLI12A8C13E319,Rose Royce,Love Don't Live Here Anymore,1978,11,32
383,TRCRJHI128F92D2F3C,SOMNGQS12A8C141307,Rose Royce,Love Don't Live Here Anymore,1978,11,32
384,TRZNPUM128F4259419,SOTHJGW12A8C1365D4,Rose Royce,Love Don't Live Here Anymore,1978,11,32
385,TRVUDEU12903C9DD7D,SOMEDWO12A58A7CF9D,Rose Royce,Love Don't Live Here Anymore,1978,11,32
386,TRMQFAA128F9352E3D,SOWFUBS12AB0182F74,Maxine Brown,Oh No Not My Baby,1964,13,24
387,TRBNHZY12903CC9ED8,SOSMDSY12AB018A3CA,Maxine Brown,Oh No Not My Baby,1964,13,24
388,TRZZHCL128F92EF9B3,SOXEKCM12A8C140743,Maxine Brown,Oh No Not My Baby,1964,13,24
389,TRMQFAI128F92EAEA0,SOMZCKM12AB017B179,Lee Dorsey,Go-Go Girl,1967,6,62
390,TRMQPXI128F42ACF69,SOQFMUI12A8C13EC9D,The Bar-Kays,Shake Your Rump To The Funk,1976,16,23
391,TREQYWR128F9302F27,SOJSQFY12AB0180A70,The Bar-Kays,Shake Your Rump To The Funk,1976,16,23
392,TRMQULA128F4266031,SOKPBQL12A8C134E87,Montgomery Gentry,Daddy Won't Sell The Farm,1999,6,79
393,TRMQUXU128F1456259,SOPWVSZ12A6D4F5B78,Marianne Faithfull,Summer Nights,1966,9,24
394,TRMQESH128F425C358,SOUYYUQ12A8C1356EA,The Whispers,Innocent,1990,11,55
395,TRMQVRI128F92C9B25,SOCRBDO12A8C14415E,Jessica Simpson,Come On Over,2008,7,65
396,TRMQDWE128F935FA68,SOBWPPR12AB018355A,Doris Duke,To The Other Woman (I'm The Other Woman),1969,9,50
397,TRMQXNK128F42AE1AC,SOBWCXE12A58A7B7FA,Sarah McLachlan,Adia,1997,27,3
398,TRANFUR128F92D30FC,SOKYOVZ12CF530E590,Sarah McLachlan,Adia,1997,27,3
399,TRMQKJG128F92E6F69,SOZIRSX12AB017D0D3,Black Box,Everybody Everybody,1990,19,8
400,TRWTIIT128F92E6F60,SOGTXZA12AB0183357,Black Box,Everybody Everybody,1990,19,8
401,TRGLVTZ128EF35E29E,SOJXZVD12A6D4F6F01,Black Box,Everybody Everybody,1990,19,8
402,TRBVXSN128EF35E29F,SOLGEIF12A6D4F6F02,Black Box,Everybody Everybody,1990,19,8
403,TRZYTZP128F92E6F62,SOZSABD12AB0183360,Black Box,Everybody Everybody,1990,19,8
404,TRPCLAB128F92E6F67,SOAEDGL12AB017D0CD,Black Box,Everybody Everybody,1990,19,8
405,TRPFCIB128F14B026B,SOYSZFQ12A58A7C2DD,Black Box,Everybody Everybody,1990,19,8
406,TRLALRJ128F92E6F64,SOYIEDW12AB017D0C1,Black Box,Everybody Everybody,1990,19,8
407,TRLDNQG128F92E6F66,SOKMLAU12A8C13D210,Black Box,Everybody Everybody,1990,19,8
408,TREXCRR128F92E6F68,SOMMGGT12AB017D0D1,Black Box,Everybody Everybody,1990,19,8
409,TRJFDIE128F92E6F63,SOVUFHO12AB017D0BC,Black Box,Everybody Everybody,1990,19,8
410,TRDKIKW128EF35E29C,SOQUGEB12A6D4F6EFF,Black Box,Everybody Everybody,1990,19,8
411,TRYFCNZ128EF35E29D,SOKVPLF12A6D4F6F00,Black Box,Everybody Everybody,1990,19,8
412,TRMQYCF128F9302B23,SOSMQGI12AB01852FE,Bonnie Raitt,Something To Talk About,1991,20,5
413,TRUURUQ128E07990A3,SOKLHOW12A67ADE678,Bonnie Raitt,Something To Talk About,1991,20,5
414,TRMQYSM128F92F1687,SOTVCHQ12A8C14107A,Mark Lindsay,Silver Bird,1990,10,25
415,TRZKLKG128F92F3399,SOHLWIZ12A8C1400A1,Mark Lindsay,Silver Bird,1990,10,25
416,TRXNTTR128F93382F9,SONABXU12A3F1ECF1B,Mark Lindsay,Silver Bird,1990,10,25
417,TRMQYNA128E0799A6A,SOHHALP12A6D4FB6A8,Guns N' Roses,Patience,1988,18,4
418,TRWLIRM128F4214D8F,SOBVFBP12A6701D92E,Guns N' Roses,Patience,1988,18,4
419,TRBICGT128E0792473,SOSBXWX12A6701D235,Guns N' Roses,Patience,1988,18,4
420,TRMZMET128F426E786,SOCSSOJ12A8C139489,Derek Martin,You Better Go,1997,6,78
421,TRMZCQM128E0791395,SOVMFNL12A670215CA,The Style Council,You're The Best Thing,1984,5,76
422,TRPPFGL128F14A313B,SOWYKQI12A6D4FB0F8,The Style Council,You're The Best Thing,1984,5,76
423,TRMZRET128F92EB892,SOESZFK12AB0183AA8,Bee Gees,I.O.I.O.,1970,94,94
424,TRMZRPP128F932A4E5,SONNXHM12AB0183407,Sunscreem,Love U More,1992,19,36
425,TRWODLM128F424E962,SOHQXJO12A8C136379,Sunscreem,Love U More,1992,19,36
426,TRQKSYK12903CB27BA,SOKBTYH12AB018A431,Sunscreem,Love U More,1992,19,36
427,TRNLOYN12903CB27DE,SOCPENG12AB018B95C,Sunscreem,Love U More,1992,19,36
428,TRPWWLG12903CB276D,SOQXKRS12AB018798D,Sunscreem,Love U More,1992,19,36
429,TRMZBSX128F42A1760,SOOLPDT12A8C13BF53,La Bouche,Be My Lover,1995,38,6
430,TRCIYJV128E0793802,SOOWIVO12A679D7E1F,La Bouche,Be My Lover,1995,38,6
431,TRMZFSR12903CB506A,SOSRPPF12AB018B39A,Ohio Express,Down At Lulu's,1968,9,33
432,TRSDWZQ12903D049F9,SOYZXUX12AC4687D7E,Ohio Express,Down At Lulu's,1968,9,33
433,TRMZFZZ128F428D013,SOQIULW12AF729CBFC,Carly Simon,Give Me All Night,1987,12,61
434,TRMZFJJ128F4277111,SOHUEKT12A8C13453C,Sly & The Family Stone,I Want To Take You Higher,1969,16,38
435,TRJGSVL128F92DED55,SOUJTJS12AAF3B27DE,Sly & The Family Stone,I Want To Take You Higher,1969,16,38
436,TRMZFLX128F4238217,SOOCQHL12A8C133895,Terri Clark,Now That I Found You,1998,13,72
437,TRMZQVL128F1490EE7,SORRRIT12A6D4F9A0F,Kool & The Gang,Take My Heart (You Can Have It If You Want It),1994,17,17
438,TRBWKWW128F92D9F05,SOZSCKW12A8C141B78,Kool & The Gang,Take My Heart (You Can Have It If You Want It),1994,17,17
439,TRMZILF128F4276436,SOMUEOT12A8C13B267,Jerry Butler,For Your Precious Love,1962,2,99
440,TRRMXHE128E0790EC1,SOIQBRB12A67021C5D,Jerry Butler,For Your Precious Love,1962,2,99
441,TRPORST12903CA2100,SOBAPUV12A58A7CB43,Jerry Butler,For Your Precious Love,1962,2,99
442,TRMZIFG128F42696C6,SOUYUAL12A8C1357A2,Loverboy,Turn Me Loose,1980,17,35
443,TRARQJJ12903CB436D,SOBGYNM12A8C134692,Loverboy,Turn Me Loose,1980,17,35
444,TRMZNYS128F4261A2D,SOIBBFR12A8C1331B6,Dixie Chicks,I Can Love You Better,1998,7,77
445,TRMZNMK128F4272652,SOTRFFL12A8C133817,Train,Calling All Angels,2003,29,19
446,TRPGRPJ128F4281E88,SOMFJRC12A8C136295,Train,Calling All Angels,2003,29,19
447,TRMZPMD128F148C810,SOSPVJY12A6D4F988F,Bow Wow Wow,I Want Candy,1982,7,62
448,TRRSZJG128F92E1A25,SOMDSMD12AB017BB5A,Bow Wow Wow,I Want Candy,1982,7,62
449,TRZGUQP128F9305271,SOJRTNN12A8AE489BF,Bow Wow Wow,I Want Candy,1982,7,62
450,TRECUIK128F424A59C,SOMVKOK12A8C135617,Bow Wow Wow,I Want Candy,1982,7,62
451,TRSKSPG128F42617E7,SOJFBMD12A8C1357BF,Bow Wow Wow,I Want Candy,1982,7,62
452,TRMZTZJ128F145BA51,SOGEADZ12A6D4F770A,Kim Carnes,Bette Davis Eyes,1981,26,1
453,TRWTLZT128F4275721,SOTVJCB12A8C136E46,Kim Carnes,Bette Davis Eyes,1981,26,1
454,TRTVCPO128F424B84C,SOTECSB12A8C13303C,Kim Carnes,Bette Davis Eyes,1981,26,1
455,TRMZLZR128F4278C05,SOPTFFR12A8C134A4E,Lara Fabian,I Will Love Again,2000,17,32
456,TRMZDLZ128F429182A,SOUIBHH12A8C13F455,Joe Simon,Misty Blue,1972,5,91
457,TRMZOXQ128F93297E0,SOJYFLI12AB0181797,The All-American Rejects,Move Along,2005,39,15
458,TRWSCXR128F92F039E,SOALJAA12A6702085C,The All-American Rejects,Move Along,2005,39,15
459,TRUREHW128F1478490,SOMIOJD12A6D4F89F2,The All-American Rejects,Move Along,2005,39,15
460,TRKHARN128F146DA7A,SOALJAA12A6702085C,The All-American Rejects,Move Along,2005,39,15
461,TRMZKNP128E0792D95,SORWOXF12A679AE59A,Smokey Robinson & The Miracles,Yester Love,1968,8,31
462,TRRQKYF128E07942A6,SOJECTC12A6D4F9D4B,Smokey Robinson & The Miracles,Yester Love,1968,8,31
463,TRBKPDZ128EF3499B7,SOCODCY12A6D4F96D0,Smokey Robinson & The Miracles,Yester Love,1968,8,31
464,TRTTHNW128F145FD03,SODVWPT12A6D4F799B,Smokey Robinson & The Miracles,Yester Love,1968,8,31
465,TRMZYXA12903CBEEBB,SOLLCQK12AB018A572,Vic Dana,If I Never Knew Your Name,2000,12,47
466,TRMIMNB128F4240C0E,SOYKFER12A582918B0,King Floyd,Groove Me,1971,20,6
467,TRBXFBB12903CDF91C,SONMCDN12A8C141750,King Floyd,Groove Me,1971,20,6
468,TRMIMLC128F93308E2,SORZJVG12AB0182280,Herman's Hermits,Dandy,1966,11,5
469,TRMIWOK12903CF26D6,SOTGBPZ12A58A79538,Eddie Rabbitt,Drivin' My Life Away,1980,25,5
470,TRMIGVI128F42AC3C0,SOXYHSF12A8C13E1CD,The Main Ingredient,Just Don't Want To Be Lonely,1974,20,10
471,TRFQBCF12903CFA0A5,SOHFESY12A8C1450AB,The Main Ingredient,Just Don't Want To Be Lonely,1974,20,10
472,TRPWUCO128F4278045,SOPEHWZ12A6D4FADC9,The Main Ingredient,Just Don't Want To Be Lonely,1974,20,10
473,TRLASUN128F428545D,SOSDRGW12A8C136D79,The Main Ingredient,Just Don't Want To Be Lonely,1974,20,10
474,TRMIBCS128F426D06B,SOLJVRR12A8C134E1F,The Buckinghams,Susan,1991,12,11
475,TREZETO128F428504B,SOIBQPY12A8C138365,The Buckinghams,Susan,1991,12,11
476,TRMIZVO128F9343193,SOHLUOU12AB0188406,Bad English,Forget Me Not,1989,11,45
477,TRMINCZ128F932A5B6,SOPEFQM12AB0186F95,Thomas Dolby,She Blinded Me With Science,1982,22,5
478,TRMKLQO128E078314C,SOPTHPY12A6310DA00,Thomas Dolby,She Blinded Me With Science,1982,22,5
479,TRHOBGL128E0781A5A,SOOBOCL12A6310E278,Thomas Dolby,She Blinded Me With Science,1982,22,5
480,TRBDNDG128E0782EDC,SOHJHIQ12A6310E147,Thomas Dolby,She Blinded Me With Science,1982,22,5
481,TRLCUYA128E0782BEB,SOLADAW12A6D4F7C28,Thomas Dolby,She Blinded Me With Science,1982,22,5
482,TRJMCVO12903CB4F48,SOJFSIC12AB0185F5B,Thomas Dolby,She Blinded Me With Science,1982,22,5
483,TRMINXO128F92E3524,SOYCSXM12A8C13EE60,Asia,Only Time Will Tell,1982,14,17
484,TRLBTEV128F933EC60,SOLHBJC12AB01826C5,Asia,Only Time Will Tell,1982,14,17
485,TRMIPJM128E078EB66,SORUWXN12A6701C442,Bon Jovi,Bed Of Roses,1992,20,10
486,TRQODDB128F92F42C1,SOUXLNW12A8C13672A,Bon Jovi,Bed Of Roses,1992,20,10
487,TRMITIY128F932A6ED,SOXRLIZ12AB01831A5,Erma Franklin,Piece Of My Heart,1967,8,62
488,TRLUZCP128F9307760,SOVUSCV12AB018015C,Erma Franklin,Piece Of My Heart,1967,8,62
489,TRMITYC128F424785E,SOIGTMJ12A6D4FC232,Lenny Kravitz,Let Love Rule,1989,4,89
490,TRMIJQB128F92F5DE4,SOVGLOC12A8AE46F8D,George Michael,Fastlove,1996,19,8
491,TRSHUPM128F425A031,SOVNFYG12A8AE46F91,George Michael,Fastlove,1996,19,8
492,TRMIVFN128F148778E,SOUDBGI12A6D4F8310,Robbie Nevil,Just Like You,1991,14,25
493,TRMIDHL128F1457198,SOMBBPZ12A6D4F69C1,Missing Persons,Windows,1982,8,63
494,TRMIYGQ128F933D832,SOVCKBP12A6D4F6C93,Vanilla Ice,I Love You,1989,7,52
495,TRMIYWC128F9341FD8,SOAGJZX12AB01891C0,Lily Allen,Smile,2006,16,49
496,TRIERRP128F427A395,SODKUTF12A8C13CB7E,Lily Allen,Smile,2006,16,49
497,TRLBWDA128F42412AD,SOAQUBQ12A67ADE359,Lily Allen,Smile,2006,16,49
498,TRYZXPW128F934B627,SOPJULC12A6D4F667F,Lily Allen,Smile,2006,16,49
499,TRMAMOW128F145EC1E,SONFLOP12A6D4F78AB,Commodores,Easy,1977,22,4
500,TRERKGV128E078FEC5,SOZIZCL12A670214FF,Commodores,Easy,1977,22,4
501,TRMAMMD128F92F0712,SOHIZEN12A8C1428D1,Dave Dudley,Six Days On The Road,1963,11,32
502,TRGFLWU128F149599F,SOHIPBI12A6D4FA37B,Dave Dudley,Six Days On The Road,1963,11,32
503,TRAHBXS128F932378C,SOJEAOK12AB018666D,Dave Dudley,Six Days On The Road,1963,11,32
504,TRJCFLR128F92E9DF8,SOIIYKP12AB017EFE9,Dave Dudley,Six Days On The Road,1963,11,32
505,TRSHAAN128F42591F8,SOXOAXO12A8AE478B8,Dave Dudley,Six Days On The Road,1963,11,32
506,TRVZRIN128F42706B1,SOWSUTQ12A8C13E170,Dave Dudley,Six Days On The Road,1963,11,32
507,TRDLGCX128F92FDCD5,SOCKQNN12AB01841DA,Dave Dudley,Six Days On The Road,1963,11,32
